0.025 0
0.075 0
0.125 0
0.175 0
0.225 0
0.275 0
0.325 0
0.375 0
0.425 0
0.475 0
0.525 0.43626
0.575 0.426534
0.625 0.422192
0.675 0.413576
0.725 0.408996
0.775 0.400631
0.825 0.393966
0.875 0.389859
0.925 0.385253
0.975 0.377783
1.025 0.376684
1.075 0.372398
1.125 0.37408
1.175 0.373203
1.225 0.381414
1.275 0.381536
1.325 0.390367
1.375 0.402029
1.425 0.412873
1.475 0.424393
1.525 0.442703
1.575 0.456136
1.625 0.471813
1.675 0.474508
1.725 0.485553
1.775 0.486144
1.825 0.48884
1.875 0.495493
1.925 0.495531
1.975 0.495963
2.025 0.492763
2.075 0.497216
2.125 0.493607
2.175 0.496819
2.225 0.502848
2.275 0.503974
2.325 0.503038
2.375 0.50774
2.425 0.516148
2.475 0.518858
2.525 0.524021
2.575 0.524275
2.625 0.534882
2.675 0.534311
2.725 0.542358
2.775 0.542629
2.825 0.535809
2.875 0.536183
2.925 0.540245
2.975 0.540667
3.025 0.55219
3.075 0.546421
3.125 0.540818
3.175 0.549101
3.225 0.549028
3.275 0.542777
3.325 0.541596
3.375 0.542924
3.425 0.553354
3.475 0.55579
3.525 0.551951
3.575 0.564754
3.625 0.556479
3.675 0.558331
3.725 0.56207
3.775 0.553255
3.825 0.555941
3.875 0.554467
3.925 0.562857
3.975 0.558114
4.025 0.568675
4.075 0.569558
4.125 0.558327
4.175 0.564661
4.225 0.559975
4.275 0.560394
4.325 0.559622
4.375 0.55482
4.425 0.571735
4.475 0.563312
4.525 0.56515
4.575 0.563191
4.625 0.569463
4.675 0.569984
4.725 0.573361
4.775 0.557445
4.825 0.566339
4.875 0.554934
4.925 0.56541
4.975 0.565274
5.025 0.563098
5.075 0.559739
5.125 0.566383
5.175 0.564485
5.225 0.559466
5.275 0.57081
5.325 0.562667
5.375 0.572759
5.425 0.564807
5.475 0.567545
5.525 0.568501
5.575 0.558559
5.625 0.558767
5.675 0.559178
5.725 0.560192
5.775 0.560463
5.825 0.566171
5.875 0.555147
5.925 0.557072
5.975 0.556061
6.025 0.563011
6.075 0.56715
6.125 0.556912
6.175 0.568201
6.225 0.551405
6.275 0.556615
6.325 0.558399
6.375 0.56059
6.425 0.561297
6.475 0.549768
6.525 0.557306
6.575 0.546295
6.625 0.548073
6.675 0.539263
6.725 0.545349
6.775 0.540629
6.825 0.546729
6.875 0.544534
6.925 0.548857
6.975 0.544016
7.025 0.550675
7.075 0.552946
7.125 0.532556
7.175 0.542189
7.225 0.537372
7.275 0.53934
7.325 0.530494
7.375 0.532943
7.425 0.522096
7.475 0.523451
7.525 0.517975
7.575 0.515635
7.625 0.514577
7.675 0.509442
7.725 0.497967
7.775 0.502831
7.825 0.500985
7.875 0.497239
7.925 0.499596
7.975 0.501725
8.025 0.493785
8.075 0.496312
8.125 0.497908
8.175 0.489063
8.225 0.48896
8.275 0.482818
8.325 0.479401
8.375 0.476068
8.425 0.457903
8.475 0.444588
8.525 0.423589
8.575 0.406852
8.625 0.395818
8.675 0.393675
8.725 0.380025
8.775 0.378753
8.825 0.372352
8.875 0.376788
8.925 0.376936
8.975 0.376946
9.025 0.37975
9.075 0.383326
9.125 0.389986
9.175 0.39329
9.225 0.403744
9.275 0.412276
9.325 0.414123
9.375 0.422014
9.425 0.429817
9.475 0.435484
9.525 0
9.575 0
9.625 0
9.675 0
9.725 0
9.775 0
9.825 0
9.875 0
9.925 0
9.975 0
